passage_id,arret_id,ligne_id,horaire,nb_voyageurs
P04315,A0036,L05,2026-06-01 21:40:40,28
P04316,A0008,L11,2026-06-01 13:51:29,28
P04317,A0055,L06,2026-06-01 10:40:50,28
P04318,A0025,L08,2026-06-01 07:37:33,4
P04319,A0037,L09,2026-06-01 16:53:28,13
P04320,A0048,L09,2026-06-01 06:20:31,38
P04321,A0008,L09,2026-06-01 18:32:38,45
P04322,A0056,L07,2026-06-01 07:32:16,35
P04323,A0050,L08,2026-06-01 16:55:09,1
P04324,A0059,L08,2026-06-01 17:15:37,25
P04325,A0059,L02,2026-06-01 06:40:54,21
P04326,A0012,L09,2026-06-01 21:06:09,36
P04327,A0055,L09,2026-06-01 19:54:41,6
P04328,A0050,L03,2026-06-01 05:41:52,31
P04329,A0001,L07,2026-06-01 16:55:07,3
P04330,A0047,L10,2026-06-01 09:49:09,37
P04331,A0009,L03,2026-06-01 17:14:17,45
P04332,A0050,L11,2026-06-01 15:42:19,38
P04333,A0047,L01,2026-06-01 08:02:26,31
P04334,A0006,L08,2026-06-01 19:55:33,14
P04335,A0024,L06,2026-06-01 19:00:51,31
P04336,A0045,L04,2026-06-01 11:53:51,42
P04337,A0026,L02,2026-06-01 08:40:02,43
P04338,A0036,L08,2026-06-01 16:22:08,41
P04339,A0012,L09,2026-06-01 17:33:17,45
P04340,A0032,L05,2026-06-01 08:32:34,13
P04341,A0014,L02,2026-06-01 08:56:30,3
P04342,A0006,L12,2026-06-01 07:59:14,41
P04343,A0006,L01,2026-06-01 09:07:20,40
P04344,A0020,L09,2026-06-01 16:37:40,28
P04345,A0046,L10,2026-06-01 16:55:56,9
P04346,A0028,L11,2026-06-01 13:22:27,32
P04347,A0034,L05,2026-06-01 19:36:51,18
P04348,A0004,L04,2026-06-01 15:46:54,27
P04349,A0004,L01,2026-06-01 07:08:39,20
P04350,A0038,L04,2026-06-01 21:42:13,7
P04351,A0039,L10,2026-06-01 14:28:45,10
P04352,A0016,L12,2026-06-01 19:14:06,32
P04353,A0020,L09,2026-06-01 12:45:02,8
P04354,A0053,L02,2026-06-01 08:58:45,42
P04355,A0004,L11,2026-06-01 07:14:11,19
P04356,A0012,L07,2026-06-01 14:04:35,22
P04357,A0056,L12,2026-06-01 07:37:27,24
P04358,A0004,L08,2026-06-01 13:18:50,24
P04359,A0037,L12,2026-06-01 07:46:07,22
P04360,A0056,L10,2026-06-01 18:41:05,40
P04361,A0040,L05,2026-06-01 10:27:04,28
P04362,A0001,L06,2026-06-01 07:57:10,4
P04363,A0050,L11,2026-06-01 06:41:53,18
P04364,A0013,L04,2026-06-01 13:53:17,42
P04365,A0038,L07,2026-06-01 16:45:37,16
P04366,A0009,L04,2026-06-01 19:18:01,8
P04367,A0036,L12,2026-06-01 21:25:18,42
P04368,A0057,L04,2026-06-01 05:51:09,27
P04369,A0057,L06,2026-06-01 05:36:46,41
P04370,A0055,L07,2026-06-01 11:07:35,12
P04371,A0025,L07,2026-06-01 16:38:47,24
P04372,A0025,L07,2026-06-01 16:00:08,20
P04373,A0020,L04,2026-06-01 06:08:50,8
P04374,A0017,L11,2026-06-01 17:17:39,37
P04375,A0037,L01,2026-06-01 07:46:28,27
P04376,A0040,L04,2026-06-01 20:22:39,1
P04377,A0013,L08,2026-06-01 10:20:09,40
P04378,A0004,L05,2026-06-01 10:17:18,1
P04379,A0027,L03,2026-06-01 08:04:29,19
P04380,A0020,L06,2026-06-01 18:08:55,24
P04381,A0007,L02,2026-06-01 17:31:48,8
P04382,A0042,L04,2026-06-01 08:47:57,41
P04383,A0042,L10,2026-06-01 18:37:48,10
P04384,A0057,L03,2026-06-01 19:24:54,16
P04385,A0012,L05,2026-06-01 16:13:59,35
P04386,A0006,L01,2026-06-01 14:21:04,13
P04387,A0009,L05,2026-06-01 13:56:35,25
P04388,A0038,L03,2026-06-01 07:36:00,19
P04389,A0037,L04,2026-06-01 10:16:59,23
P04390,A0032,L07,2026-06-01 10:23:43,30
P04391,A0034,L10,2026-06-01 11:22:05,7
P04392,A0031,L12,2026-06-01 20:33:33,29
P04393,A0036,L06,2026-06-01 07:55:44,0
P04394,A0034,L01,2026-06-01 18:15:28,31
P04395,A0006,L07,2026-06-01 17:03:44,33
P04396,A0041,L09,2026-06-01 06:46:44,34
P04397,A0038,L04,2026-06-01 07:37:05,20
P04398,A0012,L02,2026-06-01 09:30:34,26
P04399,A0021,L11,2026-06-01 06:31:51,35
P04400,A0010,L09,2026-06-01 16:39:42,25
P04401,A0056,L09,2026-06-01 08:08:21,29
P04402,A0007,L07,2026-06-01 16:09:55,27
P04403,A0055,L11,2026-06-01 06:23:16,11
P04404,A0028,L12,2026-06-01 09:02:03,11
P04405,A0024,L01,2026-06-01 09:55:21,41
P04406,A0060,L06,2026-06-01 05:43:20,8
P04407,A0021,L05,2026-06-01 10:18:50,9
P04408,A0004,L07,2026-06-01 16:06:20,4
P04409,A0030,L06,2026-06-01 11:01:06,25
P04410,A0044,L04,2026-06-01 07:08:08,8
P04411,A0032,L01,2026-06-01 08:14:55,37
P04412,A0006,L03,2026-06-01 16:23:24,8
P04413,A0006,L01,2026-06-01 06:54:04,7
P04414,A0009,L05,2026-06-01 17:14:36,6
P04415,A0024,L04,2026-06-01 18:11:33,24
P04416,A0015,L04,2026-06-01 08:21:53,26
P04417,A0058,L05,2026-06-01 07:19:11,32
P04418,A0043,L05,2026-06-01 13:39:28,27
P04419,A0001,L03,2026-06-01 09:27:12,17
P04420,A0022,L12,2026-06-01 08:15:27,29
P04421,A0057,L11,2026-06-01 17:17:42,36
P04422,A0040,L11,2026-06-01 17:39:30,14
P04423,A0039,L07,2026-06-01 10:21:44,11
P04424,A0016,L07,2026-06-01 18:36:54,4
P04425,A0009,L08,2026-06-01 15:10:23,15
P04426,A0057,L09,2026-06-01 09:26:19,6
P04427,A0009,L08,2026-06-01 14:14:15,25
P04428,A0055,L12,2026-06-01 18:56:28,17
P04429,A0020,L07,2026-06-01 12:21:13,35
P04430,A0055,L12,2026-06-01 19:08:48,40
P04431,A0054,L09,2026-06-01 12:09:18,12
P04432,A0028,L07,2026-06-01 17:19:06,21
P04433,A0037,L02,2026-06-01 09:55:41,44
P04434,A0025,L04,2026-06-01 21:59:14,20
P04435,A0009,L04,2026-06-01 13:26:35,21
P04436,A0049,L12,2026-06-01 16:26:50,6
P04437,A0020,L12,2026-06-01 18:36:30,37
P04438,A0057,L04,2026-06-01 16:26:06,22
P04439,A0027,L11,2026-06-01 10:06:25,32
P04440,A0006,L04,2026-06-01 16:01:15,1
P04441,A0009,L04,2026-06-01 19:03:30,44
P04442,A0021,L01,2026-06-01 13:34:39,27
P04443,A0038,L09,2026-06-01 05:35:57,8
P04444,A0016,L12,2026-06-01 07:07:08,7
P04445,A0033,L07,2026-06-01 13:50:49,28
P04446,A0020,L03,2026-06-01 08:53:09,37
P04447,A0057,L03,2026-06-01 18:22:48,25
P04448,A0009,L04,2026-06-01 19:08:47,37
P04449,A0036,L11,2026-06-01 05:13:25,36
P04450,A0031,L09,2026-06-01 10:42:07,11
P04451,A0055,L07,2026-06-01 15:45:18,36
P04452,A0047,L02,2026-06-01 19:43:01,26
P04453,A0059,L09,2026-06-01 08:14:38,7
P04454,A0005,L02,2026-06-01 10:10:22,36
P04455,A0004,L02,2026-06-01 17:36:38,17
P04456,A0055,L01,2026-06-01 10:12:14,14
P04457,A0009,L05,2026-06-01 09:53:30,42
P04458,A0009,L11,2026-06-01 06:18:02,36
P04459,A0037,L12,2026-06-01 06:04:55,27
P04460,A0009,L10,2026-06-01 06:16:58,34
P04461,A0012,L02,2026-06-01 18:37:41,45
P04462,A0036,L11,2026-06-01 16:03:54,19
P04463,A0006,L03,2026-06-01 05:09:33,35
P04464,A0025,L07,2026-06-01 15:58:34,2
P04465,A0010,L10,2026-06-01 17:18:09,7
P04466,A0025,L05,2026-06-01 18:19:35,16
P04467,A0019,L01,2026-06-01 07:04:27,3
P04468,A0014,L08,2026-06-01 16:31:53,37
P04469,A0013,L04,2026-06-01 15:03:05,20
P04470,A0038,L02,2026-06-01 10:50:31,7
P04471,A0009,L03,2026-06-01 10:37:43,19
P04472,A0003,L03,2026-06-01 09:42:55,0
P04473,A0020,L09,2026-06-01 16:18:05,7
P04474,A0006,L09,2026-06-01 18:20:08,31
P04475,A0014,L02,2026-06-01 12:27:30,32
P04476,A0041,L08,2026-06-01 19:12:38,4
P04477,A0029,L09,2026-06-01 10:02:58,40
P04478,A0009,L05,2026-06-01 16:42:24,7
P04479,A0054,L05,2026-06-01 07:07:22,18
P04480,A0007,L02,2026-06-01 10:58:21,13
P04481,A0009,L01,2026-06-01 19:42:11,24
P04482,A0009,L07,2026-06-01 18:21:10,20
P04483,A0022,L11,2026-06-01 18:57:04,0
P04484,A0017,L11,2026-06-01 19:46:51,4
P04485,A0028,L08,2026-06-01 18:33:33,22
P04486,A0044,L07,2026-06-01 17:03:01,23
P04487,A0014,L10,2026-06-01 14:27:28,22
P04488,A0036,L07,2026-06-01 08:49:32,18
P04489,A0018,L03,2026-06-01 16:29:09,24
P04490,A0043,L03,2026-06-01 14:25:23,1
P04491,A0031,L07,2026-06-01 20:01:42,2
P04492,A0011,L05,2026-06-01 13:07:53,14
P04493,A0001,L07,2026-06-01 19:55:11,16
P04494,A0006,L12,2026-06-01 16:56:00,0
P04495,A0057,L07,2026-06-01 16:43:17,6
P04496,A0040,L03,2026-06-01 16:30:26,10
P04497,A0024,L09,2026-06-01 10:22:55,42
P04498,A0020,L03,2026-06-01 07:11:11,35
P04499,A0019,L05,2026-06-01 08:30:20,9
P04500,A0052,L04,2026-06-01 18:02:00,17
P04501,A0012,L01,2026-06-01 21:17:28,38
P04502,A0015,L04,2026-06-01 16:45:07,15
P04503,A0038,L11,2026-06-01 08:12:20,28
P04504,A0018,L03,2026-06-01 21:37:08,0
P04505,A0036,L05,2026-06-01 08:31:35,2
P04506,A0016,L08,2026-06-01 16:08:59,34
P04507,A0003,L02,2026-06-01 08:06:39,18
P04508,A0006,L06,2026-06-01 06:39:21,8
P04509,A0050,L02,2026-06-01 13:18:30,35
P04510,A0022,L08,2026-06-01 07:35:02,11
P04511,A0011,L11,2026-06-01 17:01:24,14
P04512,A0038,L08,2026-06-01 21:41:45,1
P04513,A0058,L04,2026-06-01 16:42:09,6
P04514,A0027,L11,2026-06-01 19:16:59,15
P04515,A0009,L07,2026-06-01 16:20:52,21
P04516,A0040,L06,2026-06-01 20:50:23,37
P04517,A0054,L05,2026-06-01 16:34:48,17
P04518,A0023,L10,2026-06-01 05:53:26,38
P04519,A0036,L10,2026-06-01 18:22:57,9
P04520,A0051,L10,2026-06-01 15:00:24,4
P04521,A0007,L07,2026-06-01 09:15:14,28
P04522,A0009,L06,2026-06-01 16:05:25,20
P04523,A0018,L08,2026-06-01 17:26:42,35
P04524,A0009,L05,2026-06-01 16:08:22,14
P04525,A0057,L01,2026-06-01 17:30:46,25
P04526,A0027,L10,2026-06-01 09:18:17,19
P04527,A0047,L08,2026-06-01 11:20:51,0
P04528,A0047,L05,2026-06-01 17:47:09,16
P04529,A0022,L04,2026-06-01 06:49:02,17
P04530,A0011,L08,2026-06-01 13:07:46,21
P04531,A0037,L04,2026-06-01 15:38:06,20
P04532,A0047,L06,2026-06-01 08:54:37,1
P04533,A0016,L03,2026-06-01 15:00:10,17
P04534,A0021,L06,2026-06-01 17:48:13,14
P04535,A0036,L03,2026-06-01 18:43:38,18
P04536,A0039,L03,2026-06-01 10:20:40,34
P04537,A0017,L09,2026-06-01 16:17:01,8
P04538,A0029,L07,2026-06-01 16:28:10,6
P04539,A0040,L05,2026-06-01 11:53:08,1
P04540,A0004,L02,2026-06-01 17:57:07,22
P04541,A0059,L04,2026-06-01 19:24:38,13
P04542,A0037,L01,2026-06-01 17:52:22,2
P04543,A0026,L02,2026-06-01 11:32:02,19
P04544,A0047,L06,2026-06-01 07:02:26,6
P04545,A0009,L10,2026-06-01 07:41:15,13
P04546,A0041,L10,2026-06-01 09:05:38,3
P04547,A0001,L01,2026-06-01 17:45:37,41
P04548,A0037,L07,2026-06-01 07:11:53,21
P04549,A0042,L12,2026-06-01 13:44:31,4
P04550,A0050,L12,2026-06-01 18:00:46,28
P04551,A0055,L10,2026-06-01 11:14:00,18
P04552,A0038,L12,2026-06-01 12:08:47,14
P04553,A0011,L07,2026-06-01 19:29:58,34
P04554,A0010,L05,2026-06-01 08:28:46,18
P04555,A0015,L08,2026-06-01 06:39:18,22
P04556,A0025,L11,2026-06-01 16:58:05,42
P04557,A0046,L08,2026-06-01 19:45:27,21
P04558,A0008,L06,2026-06-01 09:41:57,26
P04559,A0009,L03,2026-06-01 07:35:05,44
P04560,A0055,L06,2026-06-01 16:26:42,4
P04561,A0009,L10,2026-06-01 07:15:04,43
P04562,A0015,L07,2026-06-01 19:01:24,40
P04563,A0038,L11,2026-06-01 18:15:08,9
P04564,A0025,L11,2026-06-01 18:37:09,4
P04565,A0017,L07,2026-06-01 21:46:18,41
P04566,A0050,L06,2026-06-01 19:05:05,18
P04567,A0019,L10,2026-06-01 06:02:01,15
P04568,A0047,L06,2026-06-01 12:36:48,34
P04569,A0053,L12,2026-06-01 07:44:44,4
P04570,A0009,L03,2026-06-01 08:38:42,40
P04571,A0049,L07,2026-06-01 17:08:30,34
P04572,A0006,L05,2026-06-01 07:51:43,31
P04573,A0022,L06,2026-06-01 18:57:13,33
P04574,A0017,L01,2026-06-01 08:42:55,1
P04575,A0016,L06,2026-06-01 09:25:18,11
P04576,A0036,L08,2026-06-01 12:55:56,23
P04577,A0009,L03,2026-06-01 18:20:22,14
P04578,A0015,L08,2026-06-01 14:43:25,20
P04579,A0016,L10,2026-06-01 19:16:33,28
P04580,A0050,L05,2026-06-01 17:10:17,36
P04581,A0033,L12,2026-06-01 16:01:19,26
P04582,A0056,L03,2026-06-01 09:37:08,36
P04583,A0025,L06,2026-06-01 18:54:07,9
P04584,A0058,L01,2026-06-01 11:48:28,26
P04585,A0006,L08,2026-06-01 07:47:20,44
P04586,A0003,L10,2026-06-01 17:16:43,17
P04587,A0017,L02,2026-06-01 06:19:27,42
P04588,A0041,L01,2026-06-01 07:18:57,31
P04589,A0048,L09,2026-06-01 05:18:58,22
P04590,A0009,L12,2026-06-01 17:23:07,33
P04591,A0034,L12,2026-06-01 19:01:13,14
P04592,A0006,L10,2026-06-01 16:18:28,35
P04593,A0059,L03,2026-06-01 12:28:41,9
P04594,A0060,L01,2026-06-01 13:20:04,45
P04595,A0020,L08,2026-06-01 19:00:25,12
P04596,A0022,L11,2026-06-01 07:54:55,33
P04597,A0044,L04,2026-06-01 06:08:56,9
P04598,A0004,L01,2026-06-01 21:18:32,17
P04599,A0006,L07,2026-06-01 21:13:13,13
P04600,A0044,L08,2026-06-01 19:01:50,32
P04601,A0021,L12,2026-06-01 19:31:46,40
P04602,A0011,L12,2026-06-01 06:54:21,40
P04603,A0058,L05,2026-06-01 18:57:27,38
P04604,A0017,L01,2026-06-01 18:58:26,17
P04605,A0053,L12,2026-06-01 10:55:12,9
P04606,A0031,L10,2026-06-01 16:58:36,13
P04607,A0041,L01,2026-06-01 05:04:06,21
P04608,A0034,L07,2026-06-01 08:50:57,33
P04609,A0006,L12,2026-06-01 05:34:56,3
P04610,A0026,L09,2026-06-01 05:18:16,40
P04611,A0009,L01,2026-06-01 08:15:04,22
P04612,A0043,L07,2026-06-01 14:04:43,13
P04613,A0009,L04,2026-06-01 16:17:32,41
P04614,A0026,L08,2026-06-01 08:22:32,3
P04615,A0025,L01,2026-06-01 16:06:59,25
P04616,A0051,L06,2026-06-01 19:07:31,28
P04617,A0040,L05,2026-06-01 06:09:56,29
P04618,A0036,L02,2026-06-01 17:30:44,6
P04619,A0036,L02,2026-06-01 09:27:51,33
P04620,A0044,L02,2026-06-01 09:52:53,24
P04621,A0045,L06,2026-06-01 17:42:12,10
P04622,A0022,L02,2026-06-01 16:46:20,1
P04623,A0009,L09,2026-06-01 07:16:22,41
P04624,A0037,L02,2026-06-01 19:20:28,45
P04625,A0019,L09,2026-06-01 18:15:15,37
P04626,A0006,L10,2026-06-01 21:10:18,10
P04627,A0016,L07,2026-06-01 16:29:57,44
P04628,A0038,L06,2026-06-01 16:43:21,34
P04629,A0009,L07,2026-06-01 19:38:55,13
P04630,A0001,L04,2026-06-01 08:13:10,29
P04631,A0022,L08,2026-06-01 15:37:35,41
P04632,A0027,L05,2026-06-01 08:51:47,45
P04633,A0008,L03,2026-06-01 08:19:27,6
P04634,A0029,L01,2026-06-01 20:52:12,0
P04635,A0047,L10,2026-06-01 11:56:46,0
P04636,A0057,L08,2026-06-01 12:35:55,45
P04637,A0021,L08,2026-06-01 20:29:58,7
P04638,A0016,L09,2026-06-01 08:08:44,30
P04639,A0006,L09,2026-06-01 12:00:49,38
P04640,A0008,L01,2026-06-01 16:09:04,3
P04641,A0018,L12,2026-06-01 11:12:18,43
P04642,A0034,L08,2026-06-01 06:22:47,42
P04643,A0038,L12,2026-06-01 19:06:48,39
P04644,A0006,L07,2026-06-01 20:06:24,23
P04645,A0028,L10,2026-06-01 19:25:49,29
P04646,A0022,L05,2026-06-01 09:33:54,15
P04647,A0024,L05,2026-06-01 05:01:39,45
P04648,A0040,L03,2026-06-01 08:08:43,24
P04649,A0059,L12,2026-06-01 19:39:12,44
P04650,A0023,L03,2026-06-01 10:48:16,15
P04651,A0026,L12,2026-06-01 06:23:44,18
P04652,A0038,L11,2026-06-01 06:48:07,21
P04653,A0009,L11,2026-06-01 16:58:21,2
P04654,A0014,L02,2026-06-01 09:45:53,9
P04655,A0025,L01,2026-06-01 06:08:25,22
P04656,A0009,L10,2026-06-01 13:54:29,21
P04657,A0016,L08,2026-06-01 12:14:20,18
P04658,A0049,L09,2026-06-01 14:31:57,5
P04659,A0016,L03,2026-06-01 09:30:36,5
P04660,A0030,L07,2026-06-01 09:40:24,18
P04661,A0058,L04,2026-06-01 05:56:13,5
P04662,A0009,L12,2026-06-01 09:27:23,9
P04663,A0051,L03,2026-06-01 08:16:54,37
P04664,A0021,L12,2026-06-01 17:18:00,2
P04665,A0005,L12,2026-06-01 11:01:34,25
P04666,A0009,L01,2026-06-01 09:50:01,20
P04667,A0012,L10,2026-06-01 08:17:13,9
P04668,A0009,L02,2026-06-01 17:46:03,41
P04669,A0014,L12,2026-06-01 07:20:57,26
P04670,A0006,L04,2026-06-01 17:51:00,5
P04671,A0008,L01,2026-06-01 05:33:52,38
P04672,A0036,L04,2026-06-01 09:33:07,0
P04673,A0035,L09,2026-06-01 11:33:41,14
P04674,A0009,L12,2026-06-01 10:21:34,38
P04675,A0023,L10,2026-06-01 17:03:59,16
P04676,A0028,L04,2026-06-01 19:27:05,15
P04677,A0025,L07,2026-06-01 06:32:50,5
P04678,A0017,L03,2026-06-01 19:33:04,22
P04679,A0054,L05,2026-06-01 13:49:29,0
P04680,A0038,L12,2026-06-01 06:02:22,43
P04681,A0040,L04,2026-06-01 17:00:55,39
P04682,A0036,L08,2026-06-01 20:39:32,18
P04683,A0017,L02,2026-06-01 16:47:19,8
P04684,A0009,L07,2026-06-01 19:26:46,22
P04685,A0055,L01,2026-06-01 10:25:51,31
P04686,A0044,L08,2026-06-01 16:32:31,30
P04687,A0020,L03,2026-06-01 17:26:59,15
P04688,A0036,L09,2026-06-01 18:01:05,41
P04689,A0020,L11,2026-06-01 09:11:37,10
P04690,A0023,L07,2026-06-01 19:32:53,44
P04691,A0050,L01,2026-06-01 17:28:41,25
P04692,A0011,L07,2026-06-01 14:10:11,35
P04693,A0055,L10,2026-06-01 16:29:18,37
P04694,A0055,L04,2026-06-01 21:06:08,20
P04695,A0037,L10,2026-06-01 19:09:27,20
P04696,A0029,L08,2026-06-01 16:35:53,12
P04697,A0009,L06,2026-06-01 21:01:20,1
P04698,A0010,L12,2026-06-01 13:07:49,28
P04699,A0014,L07,2026-06-01 07:36:04,8
P04700,A0036,L06,2026-06-01 14:51:05,34
P04701,A0047,L08,2026-06-01 06:53:19,33
P04702,A0044,L01,2026-06-01 08:49:02,0
P04703,A0006,L10,2026-06-01 08:38:45,40
P04704,A0023,L09,2026-06-01 21:53:56,31
P04705,A0038,L11,2026-06-01 16:40:14,41
P04706,A0003,L03,2026-06-01 16:07:06,9
P04707,A0037,L11,2026-06-01 09:53:40,2
P04708,A0009,L05,2026-06-01 06:25:42,41
P04709,A0016,L06,2026-06-01 07:10:14,12
P04710,A0022,L10,2026-06-01 06:40:35,1
P04711,A0016,L03,2026-06-01 05:50:31,40
P04712,A0025,L01,2026-06-01 13:50:11,24
P04713,A0006,L12,2026-06-01 18:44:51,36
P04714,A0046,L06,2026-06-01 08:01:44,20
P04715,A0009,L12,2026-06-01 08:19:25,42
P04716,A0016,L06,2026-06-01 20:16:03,24
P04717,A0037,L08,2026-06-01 14:41:19,16
P04718,A0041,L04,2026-06-01 06:17:24,41
P04719,A0044,L09,2026-06-01 15:22:59,32
P04720,A0025,L11,2026-06-01 13:32:12,18
P04721,A0009,L12,2026-06-01 14:41:35,27
P04722,A0056,L03,2026-06-01 20:13:27,25
P04723,A0004,L09,2026-06-01 07:01:55,42
P04724,A0047,L08,2026-06-01 19:00:59,32
P04725,A0029,L05,2026-06-01 09:49:51,39
P04726,A0009,L04,2026-06-01 18:19:15,27
P04727,A0016,L12,2026-06-01 06:22:01,19
P04728,A0036,L01,2026-06-01 16:38:11,34
P04729,A0009,L07,2026-06-01 16:03:29,12
P04730,A0032,L03,2026-06-01 12:36:02,44
P04731,A0048,L08,2026-06-01 09:58:09,37
P04732,A0036,L05,2026-06-01 18:42:40,43
P04733,A0001,L04,2026-06-01 16:04:26,8
P04734,A0009,L09,2026-06-01 10:22:02,43
P04735,A0006,L12,2026-06-01 16:19:21,1
P04736,A0036,L03,2026-06-01 10:19:13,21
P04737,A0028,L02,2026-06-01 09:38:16,43
P04738,A0059,L11,2026-06-01 17:48:31,39
P04739,A0009,L04,2026-06-01 06:07:09,15
P04740,A0036,L06,2026-06-01 18:55:10,25
P04741,A0039,L03,2026-06-01 13:09:35,27
P04742,A0058,L07,2026-06-01 14:07:44,3
P04743,A0052,L06,2026-06-01 17:35:45,43
P04744,A0038,L06,2026-06-01 06:16:40,27
P04745,A0006,L10,2026-06-01 10:37:14,20
P04746,A0013,L02,2026-06-01 18:22:53,22
P04747,A0036,L11,2026-06-01 09:44:02,26
P04748,A0017,L08,2026-06-01 06:26:29,12
P04749,A0015,L08,2026-06-01 06:53:08,5
P04750,A0009,L06,2026-06-01 14:27:46,10
P04751,A0044,L05,2026-06-01 11:48:27,1
P04752,A0050,L05,2026-06-01 19:25:10,0
P04753,A0036,L10,2026-06-01 15:36:14,5
P04754,A0029,L07,2026-06-01 07:59:39,38
P04755,A0037,L02,2026-06-01 19:03:19,21
P04756,A0005,L12,2026-06-01 07:58:52,8
P04757,A0058,L12,2026-06-01 20:14:43,6
P04758,A0022,L04,2026-06-01 07:52:49,33
P04759,A0009,L09,2026-06-01 13:32:22,5
P04760,A0036,L05,2026-06-01 16:09:23,38
P04761,A0015,L07,2026-06-01 06:54:43,9
P04762,A0040,L03,2026-06-01 12:06:15,16
P04763,A0006,L08,2026-06-01 18:28:24,29
P04764,A0023,L10,2026-06-01 16:45:21,18
P04765,A0036,L01,2026-06-01 13:12:57,5
P04766,A0051,L12,2026-06-01 08:15:27,39
P04767,A0041,L04,2026-06-01 10:56:02,43
P04768,A0006,L03,2026-06-01 19:30:07,43
P04769,A0055,L02,2026-06-01 09:09:43,37
P04770,A0015,L11,2026-06-01 11:24:57,21
P04771,A0009,L08,2026-06-01 07:32:07,27
P04772,A0018,L11,2026-06-01 16:46:32,31
P04773,A0028,L10,2026-06-01 06:37:35,15
P04774,A0020,L10,2026-06-01 14:28:13,43
P04775,A0047,L07,2026-06-01 10:49:01,22
P04776,A0017,L10,2026-06-01 19:31:00,28
P04777,A0055,L05,2026-06-01 06:23:55,12
P04778,A0008,L05,2026-06-01 06:00:51,11
P04779,A0001,L03,2026-06-01 15:47:51,33
P04780,A0015,L09,2026-06-01 16:56:13,19
P04781,A0057,L06,2026-06-01 11:38:20,32
P04782,A0043,L08,2026-06-01 05:15:41,3
P04783,A0009,L01,2026-06-01 17:17:26,43
P04784,A0060,L08,2026-06-01 18:40:04,34
P04785,A0006,L12,2026-06-01 09:34:32,6
P04786,A0006,L02,2026-06-01 21:42:08,28
P04787,A0022,L02,2026-06-01 08:06:15,15
P04788,A0032,L07,2026-06-01 08:10:09,0
P04789,A0013,L04,2026-06-01 17:23:50,15
P04790,A0022,L01,2026-06-01 12:43:46,4
P04791,A0058,L07,2026-06-01 19:14:26,0
P04792,A0029,L09,2026-06-01 16:41:44,30
P04793,A0015,L12,2026-06-01 16:29:47,32
P04794,A0036,L12,2026-06-01 09:27:30,11
P04795,A0006,L01,2026-06-01 07:05:16,44
P04796,A0006,L02,2026-06-01 20:58:00,29
P04797,A0015,L07,2026-06-01 08:55:50,1
P04798,A0006,L11,2026-06-01 18:06:11,13
P04799,A0047,L01,2026-06-01 16:48:07,37
P04800,A0011,L10,2026-06-01 08:23:16,23
P04801,A0025,L10,2026-06-01 19:22:21,24
P04802,A0015,L10,2026-06-01 09:31:05,15
P04803,A0045,L08,2026-06-01 10:44:48,43
P04804,A0049,L09,2026-06-01 17:54:27,15
P04805,A0055,L06,2026-06-01 17:47:25,24
P04806,A0045,L09,2026-06-01 06:23:23,31
P04807,A0009,L08,2026-06-01 09:47:18,2
P04808,A0021,L12,2026-06-01 08:42:24,4
P04809,A0004,L05,2026-06-01 15:11:31,27
P04810,A0009,L12,2026-06-01 08:43:07,4
P04811,A0047,L07,2026-06-01 13:11:40,42
P04812,A0014,L06,2026-06-01 07:07:38,25
P04813,A0047,L12,2026-06-01 19:16:30,1
P04814,A0030,L07,2026-06-01 09:37:32,30
P04815,A0003,L04,2026-06-01 17:00:01,17
P04816,A0037,L04,2026-06-01 17:25:46,14
P04817,A0060,L02,2026-06-01 11:47:09,45
P04818,A0016,L02,2026-06-01 17:30:59,3
P04819,A0016,L06,2026-06-01 18:04:02,16
P04820,A0007,L07,2026-06-01 11:37:06,5
P04821,A0037,L08,2026-06-01 07:17:30,7
P04822,A0051,L04,2026-06-01 06:28:44,37
P04823,A0043,L11,2026-06-01 09:21:43,28
P04824,A0052,L10,2026-06-01 21:41:16,36
P04825,A0038,L05,2026-06-01 19:39:38,3
P04826,A0036,L03,2026-06-01 11:06:31,7
P04827,A0015,L05,2026-06-01 19:50:21,26
P04828,A0039,L09,2026-06-01 21:39:34,42
P04829,A0014,L01,2026-06-01 19:13:40,43
P04830,A0028,L06,2026-06-01 17:06:26,12
P04831,A0013,L03,2026-06-01 18:53:22,28
P04832,A0022,L12,2026-06-01 15:06:26,38
P04833,A0035,L10,2026-06-01 19:58:35,32
P04834,A0010,L02,2026-06-01 17:33:54,44
P04835,A0028,L10,2026-06-01 16:25:33,10
P04836,A0014,L01,2026-06-01 07:41:52,0
P04837,A0009,L02,2026-06-01 19:22:12,43
P04838,A0014,L03,2026-06-01 07:51:44,12
P04839,A0025,L02,2026-06-01 12:04:30,39
P04840,A0052,L06,2026-06-01 06:48:54,2
P04841,A0035,L12,2026-06-01 16:15:30,43
P04842,A0020,L10,2026-06-01 18:23:33,21
P04843,A0049,L04,2026-06-01 09:57:52,15
P04844,A0059,L10,2026-06-01 21:48:53,7
P04845,A0019,L08,2026-06-01 12:38:40,9
P04846,A0018,L06,2026-06-01 14:06:28,17
P04847,A0009,L10,2026-06-01 11:20:35,4
P04848,A0056,L12,2026-06-01 13:53:31,26
P04849,A0022,L02,2026-06-01 11:45:12,25
P04850,A0005,L02,2026-06-01 19:14:36,38
P04851,A0031,L06,2026-06-01 07:46:49,35
